"","year","earnings poverty","earnings poverty se","monthly poverty","monthly poverty se","children in NW families poverty","children in NW families poverty sd"
"139",2010.5,0.317836462799189,0.00120257427378246,0.150405736926709,0.000821293561417565,0.0732217018362397,0
"140",2010.58333333333,0.313990861169011,0.00120104394789322,0.152198866315757,0.00107431297470739,0.0740492116155036,0
"141",2010.66666666667,0.318713199470281,0.00105093667164738,0.152821028358835,0.000840975872716015,0.0654715917498146,0
"142",2010.75,0.314038723030799,0.00105006577395333,0.154109473878525,0.000915244947662788,0.0686531632467803,0
"143",2010.83333333333,0.316241520298799,0.00114283526139241,0.154350537948659,0.000962169211497873,0.0686088247177343,0
"144",2010.91666666667,0.313025819825977,0.00109989396387558,0.154116345736258,0.000926543079388574,0.0676494828065488,0
"145",2011,0.312264333537241,0.00111687840511233,0.152953605433995,0.000849376376870074,0.0714091789940729,0
"146",2011.08333333333,0.320973663528161,0.0011465932577572,0.148460238779816,0.000878782985575464,0.0766783273305294,0
"147",2011.16666666667,0.317296697588452,0.0011369985762537,0.147889513442679,0.000976617782166614,0.0711442644832558,0
"148",2011.25,0.31861607561278,0.00123002897382867,0.147814914151593,0.000899463562002185,0.0678691347177518,0
"149",2011.33333333333,0.319842944048863,0.00114287504686915,0.148132196244219,0.000925653344526805,0.0618633385652993,0
"150",2011.41666666667,0.316894336716217,0.0013332578595444,0.148853899373252,0.000975720835313946,0.0647560205857487,0
"151",2011.5,0.31314409562718,0.00120218728655441,0.147396028262161,0.000896059854474709,0.0706512769579083,0
"152",2011.58333333333,0.314749785775455,0.00131311375051049,0.149123160947196,0.000936656393600242,0.0702854511866194,0
"153",2011.66666666667,0.310864942429395,0.00104882733127803,0.151413699003262,0.000824149997486833,0.0710975451665596,0
"154",2011.75,0.314243440712168,0.00102644052881241,0.152975981796981,0.000893470079976402,0.0637467119692427,0
"155",2011.83333333333,0.312124476774463,0.00133404552478471,0.152940652650137,0.000898173753222751,0.0619714283304917,0
"156",2011.91666666667,0.31613669388759,0.00116602170503035,0.15199114304154,0.000883664271981253,0.0595450574909482,0
"157",2012,0.315214310988863,0.00122037845624654,0.150745722463286,0.000834534328819156,0.0664411265918418,0
"158",2012.08333333333,0.322242913611936,0.000940542642690048,0.151995787604963,0.000892890775012735,0.0703106286019975,0
"159",2012.16666666667,0.316730490007966,0.00117250932753483,0.151262046438745,0.000906344420796284,0.0700099958581996,0
"160",2012.25,0.324256727218297,0.000981495209052457,0.151497118778497,0.00096932316737249,0.0637519981098826,0
"161",2012.33333333333,0.320912289213328,0.00104277688635537,0.151549766845325,0.000909359726032067,0.0632013327018377,0
"162",2012.41666666667,0.31924722065628,0.00111054640852175,0.150166225513132,0.000858906850843854,0.0594074401837955,0
"163",2012.5,0.311487551753213,0.00103861935006176,0.150789298491515,0.000905939214897208,0.0631433945717705,0
"164",2012.58333333333,0.311041197830502,0.0011059549851327,0.151360137963017,0.00091418916268252,0.0662964932164577,0
